X,Y,fid,Route ID,Station Nu,Latitude,Longitude,km,Municipali,Year,Direction,Directio_1,AADT,icon_url
-66.5088,18.1662,1931,PR-149,A014904470,18.1662,-66.5088,"44.7",Orocovis,2019,To PR-144,To PR-143,"511",./0.png
-66.5088,18.2846,1932,PR-149,C00014902330,18.2846,-66.5088,"24.3",Ciales,2021,To PR-615,To PR-614,"1,881",./0.png
-66.5073,18.0617,1933,PR-149,A014906458,18.0617,-66.5073,"64.7",Juana Díaz,2019,To PR-570 Norte,To PR-570 Sur,"24,472",./0.png
-66.5068,18.1106,1934,PR-513,C00051300000,18.1106,-66.5068,"0.1",Villalba,2021,To PR-149,To PR-5513,"3,532",./0.png
-66.5065,17.9963,1935,PR-1,C00000111440,17.9963,-66.5065,"115.3",Juana Díaz,2021,To PR-149,To PR-572,"12,209",./0.png
-66.5059,18.0408,1936,PR-592,C00059200000,18.0408,-66.5059,"0.6",Juana Díaz,2021,To PR-584,To PR-149,"5,678",./0.png
-66.5059,18.1053,1937,PR-149,A014905720,18.1053,-66.5059,"58.6",Villalba,2019,To PR-5561,To PR-550,"17,346",./0.png
-66.505,18.0626,1938,PR-149,A014906430,18.0626,-66.505,"64.5",Juana Díaz,2019,To PR-570 Norte,To PR-570 Sur,"23,117",./0.png
-66.5046,18.0841,1939,PR-149,A014906080,18.0841,-66.5046,"61.4",Villalba,2019,To PR-583,To PR-557,"18,078",./0.png
-66.5033,18.0214,1940,PR-149,C00014906860,18.0214,-66.5033,"69.7",Juana Díaz,2021,To PR-510,To PR-1,"9,005",./0.png
-66.4993,18.0169,1941,PR-149,A014907040,18.0169,-66.4993,"70.41",Juana Díaz,2019,To PR-510,To PR-1,"9,229",./0.png
-66.4993,18.0728,1942,PR-149,A014906190,18.0728,-66.4993,"63.1",Juana Díaz,2019,To PR-5550,To PR-570,"22,755",./0.png
-66.4982,18.3516,1943,PR-632,C00063200370,18.3516,-66.4982,"4.2",Ciales,2021,To PR-6685,To End of Road,"169",./0.png
-66.4981,18.1143,1944,PR-5561,A556100000,18.1143,-66.4981,"0.3",Villalba,2019,To PR-150,To PR-5562,"9,442",./0.png
-66.4956,18.0439,1945,PR-510,C00051000930,18.0439,-66.4956,"9.6",Juana Díaz,2021,To PR-14,To PR-584,"9,578",./0.png
-66.4955,18.4284,1946,PR-2 EB TO PR-6685 SB,DPR2EBTOPR6685SB,18.4284,-66.4955,"50.6",Manatí,2022,To PR-6685,To PR-2,"1,929",./0.png
-66.4954,18.2653,1947,PR-615,C00061500890,18.2653,-66.4954,"11.7",Ciales,2021,To PR-6615,To PR-149,"319",./0.png
-66.4953,18.1326,1948,PR-149,A014905475,18.1326,-66.4953,"54.8",Villalba,2019,To PR-5514,To PR-5149,"2,359",./0.png
-66.4952,18.1105,1949,PR-5562,A556200000,18.1105,-66.4952,"0.6",Villalba,2019,To CALLE LOS ROSALES,To PR-5561,"1,968",./0.png
-66.4952,18.1278,1950,PR-149,A014905520,18.1278,-66.4952,"55.5",Villalba,2019,To PR-5149 NORTE,To PR-5149 SUR,"6,758",./0.png
-66.4945,18.03,1951,PR-510,C00051000530,18.03,-66.4945,"6.9",Juana Díaz,2021,To PR-584,To PR-149,"4,960",./0.png
-66.4945,18.1247,1952,PR-150,A015000095,18.1247,-66.4945,"1.1",Villalba,2019,To PR-560,To PR-5561,"8,766",./0.png
-66.4924,18.3209,1953,PR-146,C00014602220,18.3209,-66.4924,"24.3",Ciales,2021,To PR-649,To PR-608,"3,267",./0.png
-66.4919,18.2973,1954,PR-149,C00014901900,18.2973,-66.4919,"21.2",Ciales,2021,To PR-615,To PR-614,"3,430",./0.png
-66.4917,18.0493,1955,PR-14,C00001401542,18.0493,-66.4917,"15.8",Juana Díaz,2021,To PR-551,To PR-510,"11,714",./0.png
-66.4917,18.1267,1956,PR-150,A015000000,18.1267,-66.4917,"0.1",Villalba,2019,To PR-151,To PR-5149,"8,482",./0.png
-66.4911,18.1247,1957,PR-150,A015000060,18.1247,-66.4911,"0.8",Villalba,2019,To PR-560,To PR-5561,"6,315",./0.png
-66.4907,18.2893,1958,PR-615,P615-CIA,18.2893,-66.4907,"3.6",Ciales,2022,To PR-149,To PR-6615,"1,806",./0.png
-66.4906,18.2894,1959,PR-615,C00061500000,18.2894,-66.4906,"3.6",Ciales,2021,To PR-149,To PR-6615,"1,621",./0.png
-66.4898,18.1253,1960,PR-150,A015000030,18.1253,-66.4898,"0.6",Villalba,2019,To PR-151,To PR-560,"6,312",./0.png
-66.4884,18.1823,1961,PR-564,A056400000,18.1823,-66.4884,"0.6",Orocovis,2019,To PR-590,To PR-143,"283",./0.png
-66.4884,18.228,1962,PR-157,A015700170,18.228,-66.4884,"7.3",Orocovis,2019,To PR-149,To PR-564,"916",./0.png
-66.4882,18.3581,1963,PR-632,C00063200000,18.3581,-66.4882,"1.4",Ciales,2021,To PR-6685,To End of Road,"1,389",./0.png
-66.4881,18.1771,1964,PR-143,A014303130,18.1771,-66.4881,"33.7",Orocovis,2019,To PR-564,To PR-149,"365",./0.png
-66.4881,18.1804,1965,PR-143,A014303420,18.1804,-66.4881,"34.3",Orocovis,2019,To PR-590,To PR-564,"358",./0.png
-66.4867,18.2279,1966,PR-157,A015700750,18.2279,-66.4867,"7.7",Orocovis,2019,To PR-6615,To PR-564,"1,280",./0.png
-66.4851,18.1247,1967,PR-560,C00056000000,18.1247,-66.4851,"0.7",Villalba,2021,To End of Road,To PR-150,"540",./0.png
-66.4821,18.2693,1968,PR-615,C00061500400,18.2693,-66.4821,"8",Ciales,2021,To PR-149,To PR-6615,"1,516",./0.png
-66.48,18.2621000000001,1969,PR-6615,C00661500205,18.2621,-66.48,"3.7",Ciales,2021,To PR-615,To PR-157,"931",./0.png
-66.4799,18.4413,1970,PR-22 EB 49 OFF,DPR22EB49OFF,18.4413,-66.4799,"47.9",Manatí,2022,To PR-149,To PR-22,"5,979",./0.png
-66.4797,18.1345,1971,PR-561,C00056100000,18.1345,-66.4797,"0.8",Villalba,2021,To PR-563,To PR-151,"1,742",./0.png
-66.478,18.0502,1972,PR-14,C00001401586,18.0502,-66.478,"17.3",Juana Díaz,2021,To PR-535,To PR-551,"10,231",./0.png
-66.4777,18.4391,1973,PR-149 NB TO PR-22 EB,DPR149NBTOPR22EB,18.4391,-66.4777,"0.3",Manatí,2022,To PR-22,To PR-149,"5,114",./0.png
-66.4772,18.2467,1974,PR-6615,C00661500000,18.2467,-66.4772,"1.4",Orocovis,2021,To PR-615,To PR-157,"820",./0.png
-66.4771,18.0684,1975,PR-552,C00055200000,18.0684,-66.4771,"3.3",Juana Díaz,2021,To PR-551,To PR-5552,"861",./0.png
-66.4761,18.433,1976,PR-2 WB 48.3 ENTR,DPR2WB48.3ENTR,18.433,-66.4761,"1",Manatí,2022,To PR-2,To PR-149,"5,196",./0.png
-66.4753,18.069,1977,PR-551,C00055100375,18.069,-66.4753,"3.9",Juana Díaz,2021,To End of Road,To PR-552,"832",./0.png
-66.4752,18.4331,1978,PR-2 WB 48.3 EXIT,DPR2WB48.3EXIT,18.4331,-66.4752,"48.3",Manatí,2022,To PR-149,To PR-2,"5,173",./0.png
-66.4751,18.3666,1979,PR-149,C00014900960,18.3666,-66.4751,"9.7",Ciales,2021,To PR-643,To PR-6663,"14,870",./0.png
-66.4747,18.3631,1980,PR-6633,C00663300000,18.3631,-66.4747,"0.1",Ciales,2021,To PR-149,To PR-6685,"3,464",./0.png
-66.4743,18.3631,1981,PR-149 SB TO PR-6633 WB,DPR149SBTOPR6633WB,18.3631,-66.4743,"10.2",Ciales,2022,To PR-6633,To PR-149,"841",./0.png
-66.4742,18.3629,1982,PR-6633 ER TO PR-149 SB,DPR6633ERTOPR149SB,18.3629,-66.4742,"0.2",Ciales,2022,To PR-149,To PR-6633,"817",./0.png
-66.4736,18.3399,1983,PR-146,C00014602700,18.3399,-66.4736,"27.4",Ciales,2021,To PR-6685,To PR-649,"4,184",./0.png
-66.4734,18.3623,1984,PR-149,C00014901010,18.3623,-66.4734,"10.3",Ciales,2021,To PR-6633,To PR-633,"15,194",./0.png
-66.4727,18.3168,1985,PR-149,C00014901420,18.3168,-66.4727,"16.9",Ciales,2021,To PR-6632,To PR-615,"8,638",./0.png
-66.4717,18.3606,1986,PR-633 WB TO PR-149 NB,DPR633WBTOPR149NB,18.3606,-66.4717,"0",Ciales,2022,To PR-149,To PR-633,"2,066",./0.png
-66.4716,18.3603,1987,PR-149 NB TO PR-633 EB,DPR149NBTOPR633EB,18.3603,-66.4716,"10.6",Ciales,2022,To PR-633,To PR-149,"993",./0.png
-66.4715,18.0334,1988,PR-52,A005208590,18.0334,-66.4715,"86.75",Juana Díaz,2019,To PR-536,To PR-149,"39,966",./0.png
-66.4715,18.1363,1989,PR-151,A015100000,18.1363,-66.4715,"2.5",Villalba,2019,To PR-562,To PR-561,"3,974",./0.png
-66.4705,18.0642,1990,PR-551,C00055100000,18.0642,-66.4705,"2.6",Juana Díaz,2021,To PR-552,To PR-540,"628",./0.png
-66.4688,18.342,1991,PR-146 SB SLIP,DPR146SBSLIP,18.342,-66.4688,"28.2",Ciales,2022,To PR-149,To PR-146,"1,376",./0.png
-66.4686,18.3419,1992,PR-146 NB SLIP,DPR146NBSLIP,18.3419,-66.4686,"13",Ciales,2022,To PR-149,To PR-146,"129",./0.png
-66.4672,18.2374,1993,PR-157,C00015701050,18.2374,-66.4672,"14.1",Orocovis,2021,To PR-567,To PR-6615,"902",./0.png
-66.4672,18.333,1994,PR-6632,C00663200000,18.333,-66.4672,"0.6",Ciales,2021,To PR-145,To PR-149,"7,140",./0.png
-66.4671,18.0439,1995,PR-535,C00053500460,18.0439,-66.4671,"6.2",Juana Díaz,2021,To PR-14,To PR-1,"4,015",./0.png
-66.4669,18.0274,1996,PR-535,C00053500000,18.0274,-66.4669,"4.1",Juana Díaz,2021,To PR-14,To PR-1,"2,193",./0.png
-66.4665,18.0459,1997,PR-14,A001401850,18.0459,-66.4665,"18.65",Juana Díaz,2019,To PR-540,To PR-535,"8,252",./0.png
-66.4664,18.3345,1998,CALLE JAGUAS,CM2000400000,18.3345,-66.4664,"0",Ciales,2021,To PR-149,To PR-6632,"1,026",./0.png
-66.4663,18.203,1999,PR-590,C00059000000,18.203,-66.4663,"5.7",Orocovis,2021,To PR-564,To PR-143,"510",./0.png
-66.4658,18.3606,2000,PR-633,C00063300000,18.3606,-66.4658,"0.7",Ciales,2021,To PR-155,To PR-149,"4,114",./0.png
-66.4651,18.441,2001,PR-686 NB 1.6 EXIT EB,DPR686NB1.6EXITEB,18.441,-66.4651,"1.7",Manatí,2022,To PR-22,To PR-686,"1,040",./0.png
-66.4649,18.3356,2002,PR-6632 NB TO PR-145 EB,DPR6632NBTOPR145EB,18.3356,-66.4649,"0",Ciales,2022,To PR-145,To PR-6632,"633",./0.png
-66.4648,18.336,2003,PR-145 WB 0.8 SLIP NB,DPR145WB0.8SLIPNB,18.336,-66.4648,"0.8",Ciales,2022,To PR-145,To PR-145,"1,174",./0.png
-66.4648,18.4411,2004,PR-22 EB 46 ON,DPR22EB46ON,18.4411,-66.4648,"1.7",Manatí,2022,To PR-22,To PR-686,"2,669",./0.png
-66.4646,18.4425,2005,PR-22 WB 46 OFF,DPR22WB46OFF,18.4425,-66.4646,"46.3",Manatí,2022,To PR-686,To PR-22,"2,631",./0.png
-66.464,18.1404999999999,2006,PR-562,C00056200000,18.1405,-66.464,"0.2",Villalba,2021,To PR-565,To PR-151,"633",./0.png
-66.4595,17.993,2007,PR-1,A000110990,17.993,-66.4595,"110.2",Juana Díaz,2019,To PR-536,To PR-535,"11,033",./0.png
-66.4595,17.993,2008,PR-1,A000110990,17.993,-66.4595,"110.2",Juana Díaz,2020,To PR-536,To PR-535,"9,189",./0.png
-66.4595,17.993,2009,PR-1,P1-JDI,17.993,-66.4595,"110.2",Juana Díaz,2022,To PR-536,To PR-535,"10,014",./0.png
-66.4579,18.3333,2010,PR-145,C00014500100,18.3333,-66.4579,"2.3",Ciales,2021,To PR-567,To PR-6632,"3,378",./0.png
-66.4564,18.139,2011,PR-553,C00A55300000,18.139,-66.4564,"0.3",Villalba,2021,To PR-151,To PR-5553,"580",./0.png
-66.4535,18.1462,2012,PR-151,A015100330,18.1462,-66.4535,"6.3",Villalba,2019,To PR-559,To PR-553,"1,507",./0.png
-66.4506,18.0898,2013,PR-5520,C00552000000,18.0898,-66.4506,"0.08",Villalba,2021,To End of Road,To PR-150,"755",./0.png
-66.4495,18.1502,2014,PR-151,A015100740,18.1502,-66.4495,"7.5",Villalba,2019,To PR-559,To PR-553,"1,476",./0.png
-66.4468,18.1346,2015,PR-553,C00A55300170,18.1346,-66.4468,"3",Villalba,2021,To End of Road,To PR-5553,"172",./0.png
-66.4466,18.2748,2016,PR-5567,C00556700000,18.2748,-66.4466,"1.6",Morovis,2021,To End of Road,To PR-567,"338",./0.png
-66.4465,18.2333,2017,PR-157,A015701600,18.2333,-66.4465,"16.2",Orocovis,2019,To PR-567,To PR-6615,"1,014",./0.png
-66.4446,18.0317,2018,PR-52,A005208120,18.0317,-66.4446,"84",Juana Díaz,2019,To PR-536,To PR-149,"36,353",./0.png
-66.444,18.3566,2019,PR-633,C00063300085,18.3566,-66.444,"3.6",Morovis,2021,To PR-155,To PR-149,"8,282",./0.png
-66.4403,18.989,2020,PR-1,A000110646,18.989,-66.4403,"108.1",Santa Isabel,2020,To PR-536,To PR-535,"10,304",./0.png
-66.4391,18.287,2021,PR-567,C00056700660,18.287,-66.4391,"7.9",Morovis,2021,To PR-145,To PR-5567,"1,076",./0.png
-66.4387,18.2727,2022,PR-567,C00056700320,18.2727,-66.4387,"5.4",Morovis,2021,To PR-145,To PR-5567,"897",./0.png
-66.4387,18.2982,2023,PR-567,C00056700860,18.2982,-66.4387,"10.1",Morovis,2021,To PR-145,To PR-5567,"744",./0.png
-66.4378,17.9876,2024,PR-5536 SB TO PR-1 WB,DPR5536SBTOPR1WB,17.9876,-66.4378,"0",Santa Isabel,2022,To PR-1,To PR-5536,"750",./0.png
-66.4375,17.9874,2025,PR-1 WB 107.7 EXIT,DPR1WB107.7EXIT,17.9874,-66.4375,"107.7",Santa Isabel,2022,To PR-5536,To PR-1,"814",./0.png
-66.4362,18.3299,2026,PR-145,C00014500320,18.3299,-66.4362,"16.1",Morovis,2021,To PR-567,To PR-6632,"3,318",./0.png
-66.4343,18.3456,2027,PR-155,C00015505180,18.3456,-66.4343,"53.1",Morovis,2021,To PR-149,To PR-145,"6,032",./0.png
-66.4339,18.0409,2028,PR-14,A001401960,18.0409,-66.4339,"22.3",Juana Díaz,2019,To PR-536,To PR-540,"5,285",./0.png
-66.4339,18.0409,2029,PR-14,A001401960,18.0409,-66.4339,"22.3",Juana Díaz,2020,To PR-536,To PR-540,"4,611",./0.png
-66.4339,18.0409,2030,PR-14,P14-JDI,18.0409,-66.4339,"22.3",Juana Díaz,2022,To PR-536,To PR-540,"5,450",./0.png
-66.4306,18.3284,2031,PR-567,C00056701160,18.3284,-66.4306,"16.1",Morovis,2021,To PR-145,To PR-5567,"2,498",./0.png
-66.4301,18.0506,2032,PR-586,C00058600000,18.0506,-66.4301,"0.5",Juana Díaz,2021,To PR-14,To End of Road,"76",./0.png
-66.4282,18.334,2033,PR-145,C00014500680,18.334,-66.4282,"7.3",Morovis,2021,To PR-155,To PR-567,"5,317",./0.png
-66.4266,18.0476,2034,PR-14,C00001402270,18.0476,-66.4266,"23.5",Juana Díaz,2021,To PR-586,To PR-536,"4,269",./0.png
-66.4258,18.4391,2035,PR-22 WB 42 ON,DPR22WB42ON,18.4391,-66.4258,"0.3",Vega Baja,2022,To PR-22,To PR-137,"4,930",./0.png
-66.4252,18.3231,2036,PR-6622,C00662200000,18.3231,-66.4252,"0.7",Morovis,2021,To PR-145,To PR-617,"5,372",./0.png
-66.425,18.229,2037,PR-566,C00056600500,18.229,-66.425,"6.4",Orocovis,2021,To PR-157,To PR-593,"465",./0.png
-66.4248,18.4371,2038,PR-22 EB 42B OFF,DPR22EB42BOFF,18.4371,-66.4248,"42",Vega Baja,2022,To PR-137,To PR-22,"2,484",./0.png
-66.4247,18.3801,2039,PR-137,P137-VBA,18.3801,-66.4247,"7.2",Vega Baja,2022,To PR-643,To PR-155,"18,442",./0.png
-66.4247,18.4373,2040,PR-137 SB  0.3 EXIT EB,DPR137SB0.3EXITEB,18.4373,-66.4247,"0.5",Vega Baja,2022,To PR-22,To PR-137,"5,607",./0.png
-66.4245,18.4399,2041,PR-137 SB TO PR-22 WB,DPR137SBTOPR22WB,18.4399,-66.4245,"0.25",Vega Baja,2022,To PR-22,To PR-137,"2,523",./0.png
-66.4238,18.4402,2042,PR-22 WB 42 OFF SLIP NB,DPR22WB42OFFSLIPNB,18.4402,-66.4238,"41.65",Vega Baja,2022,To PR-137,To PR-22,"6,190",./0.png
-66.4234,18.4401,2043,PR-22 WB 42 OFF,DPR22WB42OFF,18.4401,-66.4234,"41.6",Vega Baja,2022,To PR-137,To PR-22,"10,995",./0.png
-66.4231,18.3275,2044,PR-137,C00013701260,18.3275,-66.4231,"13.8",Morovis,2021,To PR-617,To PR-155,"13,804",./0.png
-66.4223,18.438,2045,PR-22 EB 42A OFF,DPR22EB42AOFF,18.438,-66.4223,"41.6",Vega Baja,2022,To PR-137,To PR-22,"3,498",./0.png
-66.4222,18.4378,2046,PR-137 NB TO PR-22 EB,DPR137NBTOPR22EB,18.4378,-66.4222,"0.6",Vega Baja,2022,To PR-22,To PR-137,"5,760",./0.png
-66.4218,18.0302,2047,PR-536,C00053600570,18.0302,-66.4218,"6",Juana Díaz,2021,To PR-14,To PR-52,"2,839",./0.png
-66.4206,18.0286,2048,PR-52 SB 80 OFF,DPR52SB80OFF,18.0286,-66.4206,"81.25",Santa Isabel,2022,To PR-536,To PR-52,"2,479",./0.png
-66.4206,18.0266,2049,PR-536,C00053600500,18.0266,-66.4206,"5.6",Santa Isabel,2021,To PR-52,To PR-5536,"3,099",./0.png
-66.4206,18.0279,2050,PR-52 NB 80 ON,DPR52NB80ON,18.0279,-66.4206,"5.7",Santa Isabel,2022,To PR-52,To PR-536,"1,948",./0.png
-66.42,18.0517,2051,PR-14,A001402430,18.0517,-66.42,"24.4",Coamo,2019,To PR-545,To PR-586,"4,047",./0.png
-66.4181,18.3065,2052,PR-6618,C00661800000,18.3065,-66.4181,"0.4",Morovis,2021,To PR-617,To PR-6616,"163",./0.png
-66.4179,18.3447,2053,PR-634,C00063400000,18.3447,-66.4179,"1.4",Morovis,2021,To PR-6645,To PR-137,"1,669",./0.png
-66.4176,18.0136,2054,PR-5536,A553600000,18.0136,-66.4176,"4.3",Santa Isabel,2020,To PR-536 Norte,To PR-536 Sur,"2,331",./0.png
-66.4176,18.0865,2055,PR-150,C00015001235,18.0865,-66.4176,"14.6",Coamo,2021,To PR-5150,To PR-5520,"3,506",./0.png
-66.4169,18.3358,2056,PR-155,C00015505155,18.3358,-66.4169,"49.1",Morovis,2021,To PR-6634,To PR-145,"7,137",./0.png
-66.4168,18.4434,2057,PR-2 WB  41.9 ENTR,DPR2WB41.9ENTR,18.4434,-66.4168,"0",Vega Baja,2022,To PR-2,To PR-687,"4,082",./0.png
-66.4164,18.4434,2058,PR-2 WB  41.9 EXIT,DPR2WB41.9EXIT,18.4434,-66.4164,"41.95",Vega Baja,2022,To PR-687,To PR-2,"2,788",./0.png
-66.416,18.3149000000001,2059,PR-617,C00061700000,18.3149,-66.416,"1.7",Morovis,2021,To PR-6618,To PR-6616,"5,395",./0.png
-66.4156,17.9755,2060,PR-1,A000110449,17.9755,-66.4156,"105",Santa Isabel,2019,To PR-161,To PR-5507,"12,399",./0.png
-66.4153,17.9725,2061,PR-5507,C00550700015,17.9725,-66.4153,"0.3",Santa Isabel,2021,To PR-5538,To End of Road,"906",./0.png
-66.4148,18.2019,2062,PR-566,C00056600100,18.2019,-66.4148,"1.5",Orocovis,2021,To PR-593,To PR-155,"1,355",./0.png
-66.4146,18.3618,2063,PR-634,C00063400380,18.3618,-66.4146,"4.1",Morovis,2021,To PR-155,To PR-6645,"2,322",./0.png
-66.4139,18.3061,2064,PR-6616,C00661600000,18.3061,-66.4139,"0.4",Morovis,2021,To PR-617,To PR-6618,"427",./0.png
-66.4129,17.9711,2065,PR-1 EB 104.1 SLIP EB,DPR1EB104.1SLIPEB,17.9711,-66.4129,"104.1",Santa Isabel,2022,To PR-5507,To PR-1,"427",./0.png
-66.4128,17.9707,2066,PR-5538 NB SLIP EB,DPR5538NBSLIPEB,17.9707,-66.4128,"0",Santa Isabel,2022,To PR-1,To PR-5538,"183",./0.png
-66.4126,17.971,2067,PR-1 WB 104.0 SLIP,DPR1WB104.0SLIP,17.971,-66.4126,"104.1",Santa Isabel,2022,To PR-1,To PR-1,"1,092",./0.png
-66.4125,17.9756,2068,PR-1 EB 104.6 SLIP,DPR1EB104.6SLIP,17.9756,-66.4125,"104.7",Santa Isabel,2022,To PR-1,To PR-1,"1,935",./0.png
-66.4119,17.9757,2069,PR-1 WB 104.6 SLIP EB,DPR1WB104.6SLIPEB,17.9757,-66.4119,"104.6",Santa Isabel,2022,To PR-161,To PR-1,"1,173",./0.png
-66.4104,18.3632,2070,PR-6645,C00664500000,18.3632,-66.4104,"0.4",Morovis,2021,To End of Road,To PR-634,"452",./0.png
-66.41,17.9692,2071,PR-1,A000110363,17.9692,-66.41,"103.74",Santa Isabel,2020,To PR-538,To PR-5507,"4,027",./0.png
-66.4093,18.025,2072,PR-52,A005207690,18.025,-66.4093,"80.1",Santa Isabel,2019,To PR-545,To PR-536,"40,864",./0.png
-66.4093,18.025,2073,PR-52,A005207690,18.025,-66.4093,"80.1",Santa Isabel,2020,To PR-545,To PR-536,"31,414",./0.png
-66.4093,18.025,2074,PR-52,P52-SIS,18.025,-66.4093,"80.1",Santa Isabel,2022,To PR-545,To PR-536,"39,650",./0.png
-66.4088,18.3103,2075,PR-155,C00015504510,18.3103,-66.4088,"44.6",Morovis,2021,To PR-137,To PR-618,"2,061",./0.png
-66.4085,18.2409,2076,PR-157,C00015702150,18.2409,-66.4085,"22.8",Orocovis,2021,To PR-155,To PR-566,"1,503",./0.png
-66.4081,18.1639,2077,PR-143,A014304610,18.1639,-66.4081,"46.5",Coamo,2019,To PR-595,To PR-151,"7,730",./0.png
-66.4081,18.337,2078,PR-6634,C00663400000,18.337,-66.4081,"0.4",Morovis,2021,To End of Road,To PR-155,"3,981",./0.png
-66.4075,17.9673,2079,PR-1,A000110338,17.9673,-66.4075,"103.4",Santa Isabel,2019,To CALLE MONSERRATE,To PR-5538,"4,316",./0.png
-66.4075,18.3013,2080,PR-155,C00015503550,18.3013,-66.4075,"43.1",Morovis,2021,To PR-618,To PR-157,"5,512",./0.png
-66.4065,18.0924,2081,PR-5150,C00515000000,18.0924,-66.4065,"0.4",Coamo,2021,To End of Road,To PR-150,"634",./0.png
-66.4065,18.1705,2082,PR-155,C00015501630,18.1705,-66.4065,"17",Orocovis,2021,To PR-566,To PR-143,"1,620",./0.png
-66.406,17.9769,2083,PR-161,A016100140,17.9769,-66.406,"1.7",Santa Isabel,2019,To PR-153,To PR-1,"9,869",./0.png
-66.4059,17.9542,2084,PR-538,A053800082,17.9542,-66.4059,"1.2",Santa Isabel,2019,To PR-5538,To Malecón Santa Isabel,"364",./0.png
-66.4053,17.9584,2085,PR-5538 SB TO PR-538 SB,DPR5538SBTOPR538SB,17.9584,-66.4053,"1.9",Santa Isabel,2022,To PR-538,To PR-5538,"440",./0.png
-66.405,17.9608,2086,PR,A053800000,17.9608,-66.405,"0.6",Santa Isabel,2019,To PR-1,To PR-5538,"3,646",./0.png
-66.4046,17.9658,2087,PR-1,A000110280,17.9658,-66.4046,"103.1",Santa Isabel,2019,To CALLE R. BALDORIOTY DE CASTRO,To CALLE R. EMETERIO BETANCES,"4,528",./0.png
-66.404,17.9664,2088,PR-153,A015300000,17.9664,-66.404,"0.1",Santa Isabel,2019,To PR-541,To PR-1,"3,700",./0.png
-66.4039,17.9761,2089,PR-153 SB TO PR-161 WB,DPR153SBTOPR161WB,17.9761,-66.4039,"1.25",Santa Isabel,2022,To PR-161,To PR-153,"2,276",./0.png
-66.4038,17.9752,2090,PR-161 EB TO PR-153 SB,DPR161EBTOPR153SB,17.9752,-66.4038,"1.55",Santa Isabel,2022,To PR-153,To PR-161,"312",./0.png
-66.4035,17.9795,2091,PR-153,A015300117,17.9795,-66.4035,"1.6",Santa Isabel,2019,To PR-545,To PR-161,"11,341",./0.png
-66.4034,17.9749,2092,PR-153 NB TO PR-161 EB,DPR153NBTOPR161EB,17.9749,-66.4034,"1.1",Santa Isabel,2022,To PR-161,To PR-153,"677",./0.png
-66.4033,17.9755,2093,PR-161 WB TO PR-153 NB,DPR161WBTOPR153NB,17.9755,-66.4033,"1.4",Santa Isabel,2022,To PR-153,To PR-161,"1,981",./0.png
-66.4024,18.0509,2094,PR-545,C00054500450,18.0509,-66.4024,"5.9",Coamo,2021,To PR-14,To PR-52,"6,892",./0.png
-66.4016,18.3287,2095,PR-6617,C00661700000,18.3287,-66.4016,"3.9",Morovis,2021,To PR-159,To PR-137,"2,839",./0.png
-66.3994,18.3091,2096,PR-618,C00061800000,18.3091,-66.3994,"1.3",Morovis,2021,To PR-6620,To PR-155,"3,736",./0.png
-66.398,17.97,2097,PR-161,A016100000,17.97,-66.398,"0.6",Santa Isabel,2019,To PR-153,To PR-1,"8,208",./0.png
-66.3972,18.2133,2098,PR-155,A015502222,18.2133,-66.3972,"25.6",Orocovis,2019,To PR-5156,To PR-566,"1,853",./0.png
-66.3968,18.1589,2099,PR-155,A015501450,18.1589,-66.3968,"14.8",Coamo,2019,To PR-143,To PR-555,"992",./0.png
-66.3967,17.9874,2100,PR-153,A015300240,17.9874,-66.3967,"2.8",Santa Isabel,2019,To PR-545,To PR-161,"11,441",./0.png
-66.3963,17.9651,2101,PR-161 EB SLIP WB,DPR161EBSLIPWB,17.9651,-66.3963,"0",Santa Isabel,2022,To PR-1,To PR-161,"1,194",./0.png
-66.3961,17.965,2102,PR-1 EB 102.0 SLIP,DPR1EB102.0SLIP,17.965,-66.3961,"102",Santa Isabel,2022,To PR-1,To PR-1,"1,187",./0.png
-66.3957,18.0541,2103,PR-14,C00001402640,18.0541,-66.3957,"27.2",Coamo,2021,To PR-5559,To PR-545,"9,137",./0.png
-66.3947,18.0137,2104,PR-52 NB 77 OFF,DPR52NB77OFF,18.0137,-66.3947,"77",Santa Isabel,2022,To PR-545,To PR-52,"1,715",./0.png
-66.3945,18.0138,2105,PR-52 NB 77 ON,DPR52NB77ON,18.0138,-66.3945,"77",Santa Isabel,2022,To PR-52,To PR-545,"1,982",./0.png
-66.3943,18.4562,2106,PR-6671 NB TO PR-686 EB SLIP,DPR6671NBTOPR686EBSLIP,18.4562,-66.3943,"1.4",Vega Baja,2022,To PR-686,To PR-6671,"1,438",./0.png
-66.3942,18.4567,2107,PR-686 WB 17.1 SLIP NB,DPR686WB17.1SLIPNB,18.4567,-66.3942,"17.1",Vega Baja,2022,To PR-686,To PR-686,"2,211",./0.png
-66.3934,18.2238000000001,2108,PR-155,A015502740,18.2238,-66.3934,"27.5",Orocovis,2019,To PR-5155,To PR-5156,"4,760",./0.png
-66.3926,18.0154,2109,PR-52 SB 77 ON,DPR52SB77ON,18.0154,-66.3926,"0.8",Santa Isabel,2022,To PR-52,To PR-545,"1,743",./0.png
-66.3925,18.0183,2110,PR-545,A054500000,18.0183,-66.3925,"1.1",Santa Isabel,2019,To PR-14,To PR-52,"6,282",./0.png
